workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch,workout_type_clean,workout_date,workout_month,day_of_week,hour_of_day,calories_per_min,join_date,age,gender,city,membership_type,height_cm,weight_kg,referral_source,is_student,gender_clean,city_clean,height_m,BMI,age_group,tenure_days
2205,161,2024-09-29 10:00:00,cardio,48.0,411.4,126.8,3.0,Downtown,Cardio,2024-09-29,2024-09-01,Sunday,10,8.570833333333333,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,96
2206,161,2024-11-07 06:15:00,Cardio,54.0,1639.7,138.8,5.0,Yas Mall,Cardio,2024-11-07,2024-11-01,Thursday,6,30.364814814814817,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,135
2207,161,2024-12-28 12:45:00,Strength,37.0,262.2,136.6,3.0,Marina Mall,Strength,2024-12-28,2024-12-01,Saturday,12,7.0864864864864865,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,186
2208,161,2024-07-09 09:30:00,Class,44.0,229.3,102.8,5.0,Marina Mall,Class,2024-07-09,2024-07-01,Tuesday,9,5.211363636363637,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,14
2209,161,2024-11-30 11:00:00,Cardio,62.0,528.4,126.2,5.0,Yas Mall,Cardio,2024-11-30,2024-11-01,Saturday,11,8.52258064516129,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,158
2210,161,2024-12-18 07:45:00,CARDIO,32.0,303.0,130.3,4.0,Corniche,Cardio,2024-12-18,2024-12-01,Wednesday,7,9.46875,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,176
2211,161,2024-11-03 16:30:00,Class,63.0,349.1,135.8,4.0,Corniche,Class,2024-11-03,2024-11-01,Sunday,16,5.541269841269842,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,131
2212,161,2024-12-29 10:45:00,Strength,56.0,393.5,147.8,1.0,Corniche,Strength,2024-12-29,2024-12-01,Sunday,10,7.026785714285714,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,187
2213,161,2024-12-30 21:30:00,Strength,55.0,331.0,136.7,3.0,Corniche,Strength,2024-12-30,2024-12-01,Monday,21,6.0181818181818185,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,188
2214,161,2024-12-15 10:15:00,Cardio,55.0,435.0,114.4,4.0,Corniche,Cardio,2024-12-15,2024-12-01,Sunday,10,7.909090909090909,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,173
2215,161,2024-07-15 10:15:00,Cardio,47.0,330.2,122.6,3.0,Downtown,Cardio,2024-07-15,2024-07-01,Monday,10,7.025531914893617,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,20
2216,161,2024-10-24 12:45:00,Yoga,60.0,386.5,134.6,5.0,Downtown,Yoga,2024-10-24,2024-10-01,Thursday,12,6.441666666666666,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,121
2217,161,2024-12-10 10:15:00,Yoga,52.0,337.7,121.6,4.0,Yas Mall,Yoga,2024-12-10,2024-12-01,Tuesday,10,6.494230769230769,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,168
2218,161,2024-12-04 18:15:00,Strength,22.0,107.4,109.3,5.0,Yas Mall,Strength,2024-12-04,2024-12-01,Wednesday,18,4.881818181818182,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,162
2219,161,2024-08-12 07:00:00,CARDIO,45.0,275.6,154.5,3.0,Marina Mall,Cardio,2024-08-12,2024-08-01,Monday,7,6.124444444444445,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,48
2220,161,2024-11-03 13:00:00,Yoga,79.0,402.3,111.1,5.0,Downtown,Yoga,2024-11-03,2024-11-01,Sunday,13,5.09240506329114,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,131
2221,161,2024-12-31 10:45:00,Yoga,60.0,318.7,131.9,1.0,Corniche,Yoga,2024-12-31,2024-12-01,Tuesday,10,5.3116666666666665,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,189
2222,161,2024-09-29 08:00:00,Strength,54.0,348.7,121.8,4.0,Corniche,Strength,2024-09-29,2024-09-01,Sunday,8,6.457407407407407,2024-06-25,30.0,Male,Dubai,Basic,183.1,84.3,Social Media,1,Male,Dubai,1.831,25.144956348296127,26-35,96
2223,162,2024-01-13 21:15:00,Cardio,43.0,332.4,139.8,3.0,Downtown,Cardio,2024-01-13,2024-01-01,Saturday,21,7.730232558139535,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,217
2224,162,2024-04-03 09:15:00,Strength,54.0,287.9,127.6,3.0,Yas Mall,Strength,2024-04-03,2024-04-01,Wednesday,9,5.3314814814814815,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,298
2225,162,2024-05-30 14:45:00,Cardio,37.0,290.3,154.4,3.0,Yas Mall,Cardio,2024-05-30,2024-05-01,Thursday,14,7.845945945945946,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,355
2226,162,2024-01-12 09:45:00,Cardio,14.0,9.6,117.9,5.0,Downtown,Cardio,2024-01-12,2024-01-01,Friday,9,0.6857142857142857,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,216
2227,162,2024-01-01 07:15:00,Class,62.0,378.2,128.9,3.0,Corniche,Class,2024-01-01,2024-01-01,Monday,7,6.1,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,205
2228,162,2023-12-10 15:15:00,Yoga,68.0,368.9,130.8,3.0,Downtown,Yoga,2023-12-10,2023-12-01,Sunday,15,5.425,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,183
2229,162,2024-01-19 11:15:00,Strength,62.0,430.8,124.4,3.0,Corniche,Strength,2024-01-19,2024-01-01,Friday,11,6.948387096774193,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,223
2230,162,2023-11-07 17:45:00,Strength,35.0,301.7,118.2,5.0,Yas Mall,Strength,2023-11-07,2023-11-01,Tuesday,17,8.62,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,150
2231,162,2023-11-19 07:30:00,Class,53.0,242.5,128.1,4.0,Downtown,Class,2023-11-19,2023-11-01,Sunday,7,4.5754716981132075,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,162
2232,162,2024-02-04 15:15:00,Cardio,70.0,529.8,108.4,4.0,Corniche,Cardio,2024-02-04,2024-02-01,Sunday,15,7.568571428571428,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,239
2233,162,2023-12-29 12:00:00,Cardio,75.0,583.9,142.3,2.0,Marina Mall,Cardio,2023-12-29,2023-12-01,Friday,12,7.785333333333333,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,202
2234,162,2023-09-01 12:15:00,Cardio,54.0,361.6,130.3,2.0,Yas Mall,Cardio,2023-09-01,2023-09-01,Friday,12,6.696296296296297,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,83
2235,162,2023-08-30 13:15:00,Cardio,60.0,539.6,97.0,5.0,Downtown,Cardio,2023-08-30,2023-08-01,Wednesday,13,8.993333333333334,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,81
2236,162,2023-08-15 19:00:00,Strength,42.0,224.7,139.8,3.0,Marina Mall,Strength,2023-08-15,2023-08-01,Tuesday,19,5.35,2023-06-10,34.0,Male,Sharjah,Premium,182.0,45.9,Online Ad,0,Male,Sharjah,1.82,13.85702209878034,26-35,66
2237,163,2024-12-13 08:15:00,Strength,54.0,223.1,131.2,4.0,Corniche,Strength,2024-12-13,2024-12-01,Friday,8,4.131481481481481,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,213
2238,163,2024-05-24 08:15:00,Yoga,56.0,351.0,142.5,2.0,Corniche,Yoga,2024-05-24,2024-05-01,Friday,8,6.267857142857143,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,10
2239,163,2024-12-02 06:30:00,Strength,40.0,169.8,127.0,4.0,Downtown,Strength,2024-12-02,2024-12-01,Monday,6,4.245,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,202
2240,163,2024-11-16 12:15:00,Cardio,30.0,231.9,122.4,4.0,Yas Mall,Cardio,2024-11-16,2024-11-01,Saturday,12,7.73,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,186
2241,163,2024-11-21 15:30:00,Yoga,68.0,354.1,132.3,3.0,Corniche,Yoga,2024-11-21,2024-11-01,Thursday,15,5.207352941176471,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,191
2242,163,2024-08-05 12:45:00,Cardio,46.0,340.2,126.4,3.0,Downtown,Cardio,2024-08-05,2024-08-01,Monday,12,7.395652173913043,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,83
2243,163,2024-11-12 11:15:00,Strength,54.0,1125.1,112.9,3.0,Corniche,Strength,2024-11-12,2024-11-01,Tuesday,11,20.835185185185182,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,182
2244,163,2024-08-24 17:15:00,Yoga,58.0,359.5,124.3,2.0,Marina Mall,Yoga,2024-08-24,2024-08-01,Saturday,17,6.198275862068965,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,102
2245,163,2024-05-16 14:45:00,Cardio,47.0,411.0,151.4,4.0,Corniche,Cardio,2024-05-16,2024-05-01,Thursday,14,8.74468085106383,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,2
2246,163,2024-12-17 09:30:00,Strength,54.0,141.3,129.2,5.0,Downtown,Strength,2024-12-17,2024-12-01,Tuesday,9,2.6166666666666667,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,217
2247,163,2024-05-30 21:00:00,Cardio,64.0,556.0,125.0,3.0,Corniche,Cardio,2024-05-30,2024-05-01,Thursday,21,8.6875,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,16
2248,163,2024-11-15 19:15:00,Yoga,54.0,418.7,125.3,4.0,Downtown,Yoga,2024-11-15,2024-11-01,Friday,19,7.753703703703703,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,185
2249,163,2024-11-08 08:30:00,Class,68.0,397.0,137.0,2.0,Yas Mall,Class,2024-11-08,2024-11-01,Friday,8,5.838235294117647,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,178
2250,163,2024-12-21 16:30:00,Cardio,57.0,490.8,150.1,1.0,Corniche,Cardio,2024-12-21,2024-12-01,Saturday,16,8.610526315789475,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,221
2251,163,2024-12-07 22:45:00,Cardio,54.0,382.3,131.5,3.0,Downtown,Cardio,2024-12-07,2024-12-01,Saturday,22,7.07962962962963,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,207
2252,163,2024-11-22 08:45:00,Yoga,61.0,295.2,126.2,5.0,Downtown,Yoga,2024-11-22,2024-11-01,Friday,8,4.839344262295082,2024-05-14,20.0,Male,Dubai,Basic,158.3,90.5,Social Media,0,Male,Dubai,1.5830000000000002,36.11492767636555,18-25,192
2253,164,2024-02-15 20:45:00,Cardio,42.0,404.8,148.0,2.0,Yas Mall,Cardio,2024-02-15,2024-02-01,Thursday,20,9.638095238095238,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,362
2254,164,2023-12-04 15:30:00,Yoga,27.0,182.5,90.2,5.0,Corniche,Yoga,2023-12-04,2023-12-01,Monday,15,6.7592592592592595,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,289
2255,164,2023-02-27 12:00:00,Cardio,74.0,578.0,134.0,3.0,Marina Mall,Cardio,2023-02-27,2023-02-01,Monday,12,7.8108108108108105,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,9
2256,164,2023-03-28 07:15:00,Cardio,31.0,222.8,104.1,3.0,Corniche,Cardio,2023-03-28,2023-03-01,Tuesday,7,7.187096774193549,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,38
2257,164,2023-04-09 12:30:00,Class,43.0,261.3,127.3,3.0,Downtown,Class,2023-04-09,2023-04-01,Sunday,12,6.076744186046512,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,50
2258,164,2023-03-10 06:15:00,Cardio,70.0,521.2,153.7,4.0,Marina Mall,Cardio,2023-03-10,2023-03-01,Friday,6,7.445714285714287,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,20
2259,164,2023-08-20 09:45:00,Cardio,42.0,342.2,144.1,3.0,Corniche,Cardio,2023-08-20,2023-08-01,Sunday,9,8.147619047619047,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,183
2260,164,2024-01-29 22:00:00,Strength,59.0,378.3,131.8,4.0,Downtown,Strength,2024-01-29,2024-01-01,Monday,22,6.411864406779661,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,345
2261,164,2023-04-07 09:30:00,Cardio,65.0,477.0,139.9,3.0,Downtown,Cardio,2023-04-07,2023-04-01,Friday,9,7.338461538461538,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,48
2262,164,2023-09-03 22:45:00,Class,50.0,339.7,127.7,3.0,Downtown,Class,2023-09-03,2023-09-01,Sunday,22,6.794,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,197
2263,164,2023-05-01 11:00:00,Strength,70.0,335.5,130.2,3.0,Corniche,Strength,2023-05-01,2023-05-01,Monday,11,4.792857142857143,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,72
2264,164,2024-02-06 19:15:00,Strength,54.0,8.3,107.2,5.0,Corniche,Strength,2024-02-06,2024-02-01,Tuesday,19,0.1537037037037037,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,353
2265,164,2023-03-31 08:45:00,Cardio,49.0,421.6,121.9,3.0,Marina Mall,Cardio,2023-03-31,2023-03-01,Friday,8,8.604081632653061,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,41
2266,164,2023-03-06 09:30:00,Strength,58.0,406.2,138.3,3.0,Downtown,Strength,2023-03-06,2023-03-01,Monday,9,7.003448275862069,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,16
2267,164,2023-11-04 12:30:00,Cardio,79.0,665.0,139.7,1.0,Corniche,Cardio,2023-11-04,2023-11-01,Saturday,12,8.417721518987342,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,259
2268,164,2023-07-11 16:00:00,Class,26.0,162.1,143.5,4.0,Downtown,Class,2023-07-11,2023-07-01,Tuesday,16,6.234615384615385,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,143
2269,164,2023-07-31 11:30:00,Cardio,55.0,419.7,151.7,2.0,Yas Mall,Cardio,2023-07-31,2023-07-01,Monday,11,7.630909090909091,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,163
2270,164,2023-08-30 21:30:00,Class,79.0,469.9,99.3,4.0,Marina Mall,Class,2023-08-30,2023-08-01,Wednesday,21,5.9481012658227845,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,193
2271,164,2024-01-29 15:15:00,cardio,50.0,422.2,111.7,5.0,Marina Mall,Cardio,2024-01-29,2024-01-01,Monday,15,8.443999999999999,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,345
2272,164,2023-12-20 13:15:00,Cardio,26.0,207.1,165.2,3.0,Downtown,Cardio,2023-12-20,2023-12-01,Wednesday,13,7.9653846153846155,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,305
2273,164,2023-08-24 22:30:00,Cardio,72.0,639.6,124.7,3.0,Corniche,Cardio,2023-08-24,2023-08-01,Thursday,22,8.883333333333333,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,187
2274,164,2023-06-10 08:30:00,Cardio,44.0,342.5,152.0,3.0,Marina Mall,Cardio,2023-06-10,2023-06-01,Saturday,8,7.784090909090909,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,112
2275,164,2024-02-04 19:30:00,Yoga,50.0,325.4,135.4,3.0,Marina Mall,Yoga,2024-02-04,2024-02-01,Sunday,19,6.507999999999999,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,351
2276,164,2023-10-23 07:45:00,Strength,75.0,362.5,159.1,3.0,Downtown,Strength,2023-10-23,2023-10-01,Monday,7,4.833333333333333,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,247
2277,164,2023-10-26 11:00:00,Yoga,49.0,351.1,124.1,5.0,Yas Mall,Yoga,2023-10-26,2023-10-01,Thursday,11,7.16530612244898,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,250
2278,164,2023-03-28 08:30:00,Cardio,64.0,493.5,126.9,4.0,Yas Mall,Cardio,2023-03-28,2023-03-01,Tuesday,8,7.7109375,2023-02-18,28.0,Male,al ain,Premium,171.0,77.2,Online Ad,1,Male,Al Ain,1.71,26.40128586573647,26-35,38
2279,165,2024-06-11 12:30:00,Strength,42.0,283.6,141.0,5.0,Yas Mall,Strength,2024-06-11,2024-06-01,Tuesday,12,6.752380952380953,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,346
2280,165,2024-03-23 09:15:00,Strength,30.0,191.7,104.5,3.0,Yas Mall,Strength,2024-03-23,2024-03-01,Saturday,9,6.39,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,266
2281,165,2023-08-31 11:15:00,Cardio,60.0,460.9,144.2,5.0,Corniche,Cardio,2023-08-31,2023-08-01,Thursday,11,7.681666666666667,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,61
2282,165,2023-09-25 07:30:00,Cardio,62.0,484.5,120.0,4.0,Marina Mall,Cardio,2023-09-25,2023-09-01,Monday,7,7.814516129032258,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,86
2283,165,2024-05-20 09:30:00,Cardio,63.0,395.2,102.5,2.0,Downtown,Cardio,2024-05-20,2024-05-01,Monday,9,6.273015873015873,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,324
2284,165,2024-03-08 17:45:00,Cardio,62.0,487.0,140.6,3.0,Downtown,Cardio,2024-03-08,2024-03-01,Friday,17,7.854838709677419,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,251
2285,165,2024-04-01 06:15:00,Class,73.0,447.9,119.8,3.0,Corniche,Class,2024-04-01,2024-04-01,Monday,6,6.135616438356164,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,275
2286,165,2023-10-22 08:00:00,cardio,47.0,359.8,104.7,5.0,Yas Mall,Cardio,2023-10-22,2023-10-01,Sunday,8,7.6553191489361705,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,113
2287,165,2024-06-17 22:30:00,Cardio,43.0,320.2,114.4,2.0,Corniche,Cardio,2024-06-17,2024-06-01,Monday,22,7.446511627906976,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,352
2288,165,2023-08-21 11:30:00,Cardio,61.0,526.9,137.2,5.0,Yas Mall,Cardio,2023-08-21,2023-08-01,Monday,11,8.637704918032787,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,51
2289,165,2023-12-27 16:30:00,Class,39.0,212.6,94.7,3.0,Yas Mall,Class,2023-12-27,2023-12-01,Wednesday,16,5.4512820512820515,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,179
2290,165,2024-06-27 07:45:00,Cardio,58.0,464.0,150.3,4.0,Yas Mall,Cardio,2024-06-27,2024-06-01,Thursday,7,8.0,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,362
2291,165,2023-09-13 10:45:00,Cardio,43.0,382.9,132.9,1.0,Corniche,Cardio,2023-09-13,2023-09-01,Wednesday,10,8.904651162790698,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,74
2292,165,2023-12-04 19:15:00,Cardio,41.0,247.6,160.9,5.0,Downtown,Cardio,2023-12-04,2023-12-01,Monday,19,6.0390243902439025,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,156
2293,165,2024-04-22 14:30:00,Yoga,49.0,327.8,104.6,3.0,Yas Mall,Yoga,2024-04-22,2024-04-01,Monday,14,6.689795918367347,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,296
2294,165,2024-05-28 15:00:00,Cardio,49.0,354.1,113.5,2.0,Yas Mall,Cardio,2024-05-28,2024-05-01,Tuesday,15,7.226530612244899,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,332
2295,165,2024-06-29 13:15:00,Cardio,55.0,443.1,142.3,5.0,Yas Mall,Cardio,2024-06-29,2024-06-01,Saturday,13,8.056363636363637,2023-07-01,26.0,Male,Dubai,Basic,166.5,88.3,Friend,0,Male,Dubai,1.665,31.851671491311127,26-35,364
2296,166,2023-09-27 17:45:00,Strength,36.0,148.8,125.3,5.0,Marina Mall,Strength,2023-09-27,2023-09-01,Wednesday,17,4.133333333333334,2023-07-01,25.0,Male,Abu Dhabi,Basic,180.5,105.5,Social Media,0,Male,Abu Dhabi,1.805,32.38158086570852,18-25,88
2297,166,2024-06-13 21:00:00,Class,36.0,226.4,135.8,5.0,Marina Mall,Class,2024-06-13,2024-06-01,Thursday,21,6.288888888888889,2023-07-01,25.0,Male,Abu Dhabi,Basic,180.5,105.5,Social Media,0,Male,Abu Dhabi,1.805,32.38158086570852,18-25,348
2298,166,2024-02-16 21:30:00,Strength,68.0,413.8,140.5,3.0,Corniche,Strength,2024-02-16,2024-02-01,Friday,21,6.085294117647059,2023-07-01,25.0,Male,Abu Dhabi,Basic,180.5,105.5,Social Media,0,Male,Abu Dhabi,1.805,32.38158086570852,18-25,230
2299,166,2023-12-18 22:00:00,Strength,54.0,335.7,131.7,4.0,Marina Mall,Strength,2023-12-18,2023-12-01,Monday,22,6.216666666666667,2023-07-01,25.0,Male,Abu Dhabi,Basic,180.5,105.5,Social Media,0,Male,Abu Dhabi,1.805,32.38158086570852,18-25,170
2300,166,2024-02-13 09:30:00,Yoga,88.0,601.2,113.9,3.0,Downtown,Yoga,2024-02-13,2024-02-01,Tuesday,9,6.831818181818182,2023-07-01,25.0,Male,Abu Dhabi,Basic,180.5,105.5,Social Media,0,Male,Abu Dhabi,1.805,32.38158086570852,18-25,227
