workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch,workout_type_clean,workout_date,workout_month,day_of_week,hour_of_day,calories_per_min
2038,151,2024-03-15 19:00:00,Yoga,46.0,313.9,116.9,4.0,Downtown,Yoga,2024-03-15,2024-03-01,Friday,19,6.82391304347826
2039,151,2023-09-18 18:30:00,Cardio,42.0,332.3,99.4,5.0,Downtown,Cardio,2023-09-18,2023-09-01,Monday,18,7.911904761904762
2040,151,2024-03-01 08:15:00,CARDIO,65.0,464.2,129.1,4.0,Yas Mall,Cardio,2024-03-01,2024-03-01,Friday,8,7.141538461538461
2041,151,2024-03-16 17:30:00,Strength,31.0,171.7,143.8,1.0,Corniche,Strength,2024-03-16,2024-03-01,Saturday,17,5.538709677419354
2042,151,2024-04-13 12:15:00,Cardio,73.0,611.3,132.5,4.0,Marina Mall,Cardio,2024-04-13,2024-04-01,Saturday,12,8.373972602739725
2043,151,2024-01-15 09:45:00,Strength,65.0,401.4,118.8,3.0,Corniche,Strength,2024-01-15,2024-01-01,Monday,9,6.1753846153846155
2044,151,2023-11-03 15:45:00,Cardio,46.0,339.3,145.8,2.0,Corniche,Cardio,2023-11-03,2023-11-01,Friday,15,7.376086956521739
2045,151,2023-08-26 16:15:00,Strength,54.0,1175.0,124.9,4.0,Downtown,Strength,2023-08-26,2023-08-01,Saturday,16,21.75925925925926
2046,151,2023-11-08 07:15:00,Yoga,32.0,261.8,112.1,4.0,Corniche,Yoga,2023-11-08,2023-11-01,Wednesday,7,8.18125
2047,151,2023-10-15 15:15:00,Cardio,66.0,466.9,141.4,4.0,Yas Mall,Cardio,2023-10-15,2023-10-01,Sunday,15,7.074242424242424
2048,151,2024-01-21 22:30:00,cardio,56.0,465.2,153.7,3.0,Downtown,Cardio,2024-01-21,2024-01-01,Sunday,22,8.307142857142857
2049,151,2024-05-07 16:00:00,Class,64.0,447.1,134.6,2.0,Yas Mall,Class,2024-05-07,2024-05-01,Tuesday,16,6.9859375
2050,151,2023-06-20 17:30:00,Cardio,32.0,306.9,136.5,3.0,Marina Mall,Cardio,2023-06-20,2023-06-01,Tuesday,17,9.590625
2051,152,2024-09-17 19:15:00,Cardio,69.0,431.79999999999995,158.3,3.0,Marina Mall,Cardio,2024-09-17,2024-09-01,Tuesday,19,6.257971014492753
2052,152,2024-08-28 22:15:00,Class,56.0,282.8,138.8,3.0,Downtown,Class,2024-08-28,2024-08-01,Wednesday,22,5.05
2053,152,2024-09-04 06:30:00,Cardio,44.0,317.2,148.7,3.0,Yas Mall,Cardio,2024-09-04,2024-09-01,Wednesday,6,7.209090909090909
2054,152,2024-11-12 16:45:00,Cardio,76.0,569.5,126.9,2.0,Marina Mall,Cardio,2024-11-12,2024-11-01,Tuesday,16,7.493421052631579
2055,152,2024-12-31 15:00:00,Cardio,65.0,564.5,134.9,2.0,Downtown,Cardio,2024-12-31,2024-12-01,Tuesday,15,8.684615384615384
2056,152,2024-12-06 09:00:00,Cardio,58.0,463.7,145.1,5.0,Downtown,Cardio,2024-12-06,2024-12-01,Friday,9,7.994827586206896
2057,152,2024-10-22 17:30:00,Cardio,51.0,398.6,133.3,1.0,Yas Mall,Cardio,2024-10-22,2024-10-01,Tuesday,17,7.815686274509805
2058,152,2024-10-21 11:15:00,Cardio,40.0,431.79999999999995,132.7,3.0,Downtown,Cardio,2024-10-21,2024-10-01,Monday,11,10.794999999999998
2059,152,2024-12-30 13:45:00,Strength,54.0,22.1,137.8,2.0,Corniche,Strength,2024-12-30,2024-12-01,Monday,13,0.40925925925925927
2060,152,2024-09-27 07:45:00,Cardio,51.0,464.0,143.5,5.0,Yas Mall,Cardio,2024-09-27,2024-09-01,Friday,7,9.098039215686274
2061,152,2024-12-03 15:45:00,Cardio,44.0,385.8,160.2,3.0,Corniche,Cardio,2024-12-03,2024-12-01,Tuesday,15,8.768181818181818
2062,152,2024-11-30 21:15:00,Class,58.0,275.6,152.2,4.0,Marina Mall,Class,2024-11-30,2024-11-01,Saturday,21,4.751724137931035
2063,152,2024-12-07 12:45:00,Cardio,55.0,434.7,105.9,5.0,Corniche,Cardio,2024-12-07,2024-12-01,Saturday,12,7.903636363636363
2064,152,2024-12-01 15:00:00,Strength,58.0,391.4,130.2,3.0,Marina Mall,Strength,2024-12-01,2024-12-01,Sunday,15,6.748275862068965
2065,152,2024-12-07 17:00:00,Cardio,49.0,445.1,112.2,5.0,Downtown,Cardio,2024-12-07,2024-12-01,Saturday,17,9.083673469387756
2066,152,2024-12-07 19:45:00,Strength,34.0,174.7,147.7,3.0,Marina Mall,Strength,2024-12-07,2024-12-01,Saturday,19,5.138235294117647
2067,152,2024-12-07 15:15:00,Yoga,38.0,212.2,136.5,2.0,Downtown,Yoga,2024-12-07,2024-12-01,Saturday,15,5.584210526315789
2068,152,2024-11-18 12:30:00,Class,51.0,299.7,127.8,4.0,Downtown,Class,2024-11-18,2024-11-01,Monday,12,5.876470588235294
2069,153,2024-02-02 12:45:00,Strength,52.0,305.3,123.6,3.0,Corniche,Strength,2024-02-02,2024-02-01,Friday,12,5.871153846153846
2070,153,2023-09-26 18:15:00,Yoga,69.0,426.7,141.1,5.0,Marina Mall,Yoga,2023-09-26,2023-09-01,Tuesday,18,6.184057971014493
2071,153,2024-03-05 08:45:00,Cardio,55.0,431.79999999999995,132.9,3.0,Marina Mall,Cardio,2024-03-05,2024-03-01,Tuesday,8,7.85090909090909
2072,153,2024-02-18 13:45:00,Strength,56.0,327.2,118.6,2.0,Yas Mall,Strength,2024-02-18,2024-02-01,Sunday,13,5.8428571428571425
2073,153,2024-01-16 13:15:00,Cardio,64.0,579.1,113.3,4.0,Marina Mall,Cardio,2024-01-16,2024-01-01,Tuesday,13,9.0484375
2074,153,2024-03-31 09:45:00,Cardio,71.0,591.3,133.2,4.0,Corniche,Cardio,2024-03-31,2024-03-01,Sunday,9,8.328169014084507
2075,153,2024-04-09 09:00:00,Yoga,54.0,327.8,116.2,5.0,Downtown,Yoga,2024-04-09,2024-04-01,Tuesday,9,6.07037037037037
2076,153,2023-11-19 16:45:00,Strength,36.0,327.2,143.2,3.0,Corniche,Strength,2023-11-19,2023-11-01,Sunday,16,9.088888888888889
2077,153,2024-02-22 06:00:00,Cardio,58.0,460.0,154.1,1.0,Yas Mall,Cardio,2024-02-22,2024-02-01,Thursday,6,7.931034482758621
2078,153,2024-01-10 15:15:00,Strength,60.0,379.4,122.8,3.0,Downtown,Strength,2024-01-10,2024-01-01,Wednesday,15,6.323333333333333
2079,153,2023-10-02 21:45:00,Cardio,55.0,498.3,130.0,3.0,Corniche,Cardio,2023-10-02,2023-10-01,Monday,21,9.06
2080,153,2023-12-17 18:45:00,Cardio,67.0,565.2,167.3,2.0,Yas Mall,Cardio,2023-12-17,2023-12-01,Sunday,18,8.435820895522388
2081,153,2023-06-27 18:15:00,Strength,58.0,355.3,110.6,5.0,Corniche,Strength,2023-06-27,2023-06-01,Tuesday,18,6.125862068965517
2082,153,2024-02-12 09:15:00,Cardio,35.0,295.5,127.2,3.0,Marina Mall,Cardio,2024-02-12,2024-02-01,Monday,9,8.442857142857143
2083,153,2024-02-16 17:30:00,Strength,66.0,443.2,113.2,4.0,Yas Mall,Strength,2024-02-16,2024-02-01,Friday,17,6.715151515151515
2084,153,2024-03-13 16:30:00,Class,54.0,384.7,126.6,3.0,Downtown,Class,2024-03-13,2024-03-01,Wednesday,16,7.124074074074074
2085,153,2024-03-30 10:30:00,Cardio,28.0,199.3,160.4,2.0,Marina Mall,Cardio,2024-03-30,2024-03-01,Saturday,10,7.117857142857143
2086,153,2023-11-15 11:00:00,Strength,56.0,284.1,110.9,5.0,Yas Mall,Strength,2023-11-15,2023-11-01,Wednesday,11,5.073214285714286
2087,153,2024-01-31 15:30:00,Strength,63.0,441.5,105.2,1.0,Corniche,Strength,2024-01-31,2024-01-01,Wednesday,15,7.007936507936508
2088,153,2024-04-18 10:30:00,Yoga,44.0,284.0,141.6,3.0,Downtown,Yoga,2024-04-18,2024-04-01,Thursday,10,6.454545454545454
2089,154,2024-10-08 20:15:00,Yoga,52.0,282.0,125.3,3.0,Corniche,Yoga,2024-10-08,2024-10-01,Tuesday,20,5.423076923076923
2090,154,2024-08-08 09:45:00,Strength,66.0,400.3,130.3,1.0,Yas Mall,Strength,2024-08-08,2024-08-01,Thursday,9,6.065151515151515
2091,154,2023-10-31 06:45:00,Cardio,44.0,304.7,130.6,5.0,Corniche,Cardio,2023-10-31,2023-10-01,Tuesday,6,6.925
2092,154,2024-02-14 18:30:00,Strength,37.0,236.7,143.0,4.0,Marina Mall,Strength,2024-02-14,2024-02-01,Wednesday,18,6.397297297297297
2093,154,2024-10-04 09:30:00,Strength,57.0,338.8,124.0,1.0,Corniche,Strength,2024-10-04,2024-10-01,Friday,9,5.943859649122807
2094,154,2023-11-09 11:15:00,Cardio,51.0,422.6,116.3,5.0,Yas Mall,Cardio,2023-11-09,2023-11-01,Thursday,11,8.286274509803922
2095,154,2024-10-12 18:45:00,Cardio,69.0,587.6,125.0,3.0,Downtown,Cardio,2024-10-12,2024-10-01,Saturday,18,8.515942028985508
2096,154,2024-01-23 12:45:00,Cardio,76.0,540.6,115.0,4.0,Yas Mall,Cardio,2024-01-23,2024-01-01,Tuesday,12,7.113157894736842
2097,154,2024-01-18 17:45:00,Strength,93.0,552.1,126.2,4.0,Corniche,Strength,2024-01-18,2024-01-01,Thursday,17,5.936559139784946
2098,154,2023-12-06 22:00:00,Strength,55.0,319.7,143.9,4.0,Downtown,Strength,2023-12-06,2023-12-01,Wednesday,22,5.8127272727272725
2099,154,2024-05-07 17:45:00,Yoga,48.0,249.1,116.0,2.0,Yas Mall,Yoga,2024-05-07,2024-05-01,Tuesday,17,5.189583333333333
2100,154,2024-01-07 06:00:00,Yoga,54.0,251.7,145.5,4.0,Corniche,Yoga,2024-01-07,2024-01-01,Sunday,6,4.6611111111111105
2101,154,2023-11-04 20:15:00,Yoga,30.0,194.0,141.8,3.0,Corniche,Yoga,2023-11-04,2023-11-01,Saturday,20,6.466666666666667
2102,154,2024-01-12 22:45:00,Cardio,62.0,528.7,136.0,5.0,Yas Mall,Cardio,2024-01-12,2024-01-01,Friday,22,8.52741935483871
2103,154,2024-10-07 13:30:00,Class,54.0,329.95000000000005,131.0,5.0,Marina Mall,Class,2024-10-07,2024-10-01,Monday,13,6.110185185185186
2104,154,2023-11-28 17:15:00,CARDIO,54.0,1664.0,89.9,4.0,Yas Mall,Cardio,2023-11-28,2023-11-01,Tuesday,17,30.814814814814813
2105,154,2024-07-07 09:45:00,Yoga,64.0,371.9,136.8,3.0,Yas Mall,Yoga,2024-07-07,2024-07-01,Sunday,9,5.8109375
2106,154,2024-07-13 14:30:00,Yoga,71.0,464.2,134.7,3.0,Downtown,Yoga,2024-07-13,2024-07-01,Saturday,14,6.538028169014084
2107,154,2024-09-12 20:45:00,Cardio,40.0,292.1,131.7,1.0,Corniche,Cardio,2024-09-12,2024-09-01,Thursday,20,7.3025
2108,154,2024-01-17 06:00:00,Strength,64.0,389.7,156.8,3.0,Downtown,Strength,2024-01-17,2024-01-01,Wednesday,6,6.0890625
2109,154,2024-02-09 21:30:00,Class,47.0,234.1,146.9,5.0,Corniche,Class,2024-02-09,2024-02-01,Friday,21,4.980851063829787
2110,154,2024-01-12 22:00:00,Cardio,53.0,420.1,134.6,5.0,Yas Mall,Cardio,2024-01-12,2024-01-01,Friday,22,7.926415094339623
2111,154,2024-08-19 13:00:00,Class,67.0,447.4,138.0,3.0,Downtown,Class,2024-08-19,2024-08-01,Monday,13,6.677611940298507
2112,154,2023-11-12 12:00:00,Yoga,43.0,303.0,102.4,2.0,Downtown,Yoga,2023-11-12,2023-11-01,Sunday,12,7.046511627906977
2113,154,2024-05-23 10:45:00,Cardio,42.0,346.6,145.4,3.0,Corniche,Cardio,2024-05-23,2024-05-01,Thursday,10,8.252380952380953
2114,154,2024-07-11 16:00:00,Strength,31.0,254.7,109.9,3.0,Yas Mall,Strength,2024-07-11,2024-07-01,Thursday,16,8.216129032258063
2115,154,2024-02-01 13:30:00,Cardio,68.0,598.0,118.9,3.0,Yas Mall,Cardio,2024-02-01,2024-02-01,Thursday,13,8.794117647058824
2116,155,2024-05-06 16:00:00,Yoga,68.0,463.8,106.7,1.0,Corniche,Yoga,2024-05-06,2024-05-01,Monday,16,6.820588235294117
2117,155,2024-12-14 18:00:00,Yoga,42.0,325.3,150.3,4.0,Yas Mall,Yoga,2024-12-14,2024-12-01,Saturday,18,7.745238095238095
2118,155,2024-08-16 22:45:00,Cardio,67.0,477.1,122.7,5.0,Downtown,Cardio,2024-08-16,2024-08-01,Friday,22,7.12089552238806
2119,155,2024-09-27 11:45:00,Cardio,49.0,327.4,131.5,1.0,Corniche,Cardio,2024-09-27,2024-09-01,Friday,11,6.681632653061224
2120,155,2024-09-05 07:30:00,Class,42.0,215.2,120.7,4.0,Yas Mall,Class,2024-09-05,2024-09-01,Thursday,7,5.123809523809523
2121,155,2024-06-18 16:15:00,Strength,89.0,327.2,136.0,4.0,Yas Mall,Strength,2024-06-18,2024-06-01,Tuesday,16,3.676404494382022
2122,155,2024-12-25 09:00:00,cardio,54.0,390.0,115.2,3.0,Corniche,Cardio,2024-12-25,2024-12-01,Wednesday,9,7.222222222222222
2123,155,2024-12-07 06:45:00,Strength,57.0,323.0,111.4,3.0,Corniche,Strength,2024-12-07,2024-12-01,Saturday,6,5.666666666666667
2124,155,2024-12-24 20:30:00,Strength,43.0,243.2,133.9,4.0,Marina Mall,Strength,2024-12-24,2024-12-01,Tuesday,20,5.655813953488372
2125,155,2024-07-03 09:00:00,Cardio,50.0,390.1,139.5,5.0,Yas Mall,Cardio,2024-07-03,2024-07-01,Wednesday,9,7.8020000000000005
2126,155,2024-11-17 06:30:00,Yoga,34.0,240.5,148.3,4.0,Corniche,Yoga,2024-11-17,2024-11-01,Sunday,6,7.073529411764706
2127,155,2024-11-19 07:00:00,Cardio,41.0,308.6,136.4,5.0,Corniche,Cardio,2024-11-19,2024-11-01,Tuesday,7,7.526829268292683
2128,155,2024-11-09 13:15:00,Cardio,45.0,391.8,120.2,3.0,Marina Mall,Cardio,2024-11-09,2024-11-01,Saturday,13,8.706666666666667
2129,155,2024-11-15 14:00:00,Cardio,59.0,514.8,150.3,5.0,Corniche,Cardio,2024-11-15,2024-11-01,Friday,14,8.725423728813558
2130,155,2024-09-04 19:15:00,Cardio,69.0,527.3,114.2,4.0,Downtown,Cardio,2024-09-04,2024-09-01,Wednesday,19,7.642028985507245
2131,155,2024-12-03 10:00:00,Cardio,15.0,117.3,130.3,5.0,Downtown,Cardio,2024-12-03,2024-12-01,Tuesday,10,7.819999999999999
2132,155,2024-12-31 09:45:00,Cardio,54.0,1572.9,101.6,4.0,Corniche,Cardio,2024-12-31,2024-12-01,Tuesday,9,29.12777777777778
2133,156,2023-10-10 11:15:00,Cardio,50.0,323.3,147.1,1.0,Downtown,Cardio,2023-10-10,2023-10-01,Tuesday,11,6.466
2134,156,2024-04-29 13:30:00,Yoga,52.0,360.2,128.5,3.0,Downtown,Yoga,2024-04-29,2024-04-01,Monday,13,6.926923076923076
2135,156,2024-04-25 16:15:00,Cardio,53.0,467.1,132.6,2.0,Yas Mall,Cardio,2024-04-25,2024-04-01,Thursday,16,8.813207547169812
2136,156,2023-10-20 16:30:00,Cardio,58.0,528.5,143.6,1.0,Downtown,Cardio,2023-10-20,2023-10-01,Friday,16,9.112068965517242
2137,156,2023-10-17 10:30:00,Cardio,62.0,549.8,132.6,3.0,Yas Mall,Cardio,2023-10-17,2023-10-01,Tuesday,10,8.86774193548387
2138,156,2024-05-21 12:45:00,Strength,35.0,156.1,124.7,3.0,Corniche,Strength,2024-05-21,2024-05-01,Tuesday,12,4.46
2139,156,2024-07-29 13:00:00,Cardio,48.0,391.5,123.8,2.0,Corniche,Cardio,2024-07-29,2024-07-01,Monday,13,8.15625
2140,156,2023-09-05 18:30:00,Cardio,37.0,243.7,119.5,4.0,Marina Mall,Cardio,2023-09-05,2023-09-01,Tuesday,18,6.5864864864864865
2141,156,2024-02-26 07:45:00,Cardio,31.0,218.4,106.2,5.0,Downtown,Cardio,2024-02-26,2024-02-01,Monday,7,7.04516129032258
2142,156,2024-02-19 06:00:00,Class,41.0,282.9,144.1,3.0,Marina Mall,Class,2024-02-19,2024-02-01,Monday,6,6.8999999999999995
2143,156,2024-02-28 18:15:00,Cardio,55.0,339.6,128.8,2.0,Downtown,Cardio,2024-02-28,2024-02-01,Wednesday,18,6.174545454545455
2144,156,2024-04-18 20:30:00,Cardio,74.0,602.9,109.1,3.0,Corniche,Cardio,2024-04-18,2024-04-01,Thursday,20,8.147297297297296
2145,156,2024-08-10 21:15:00,Yoga,55.0,357.7,147.2,5.0,Yas Mall,Yoga,2024-08-10,2024-08-01,Saturday,21,6.503636363636363
2146,156,2023-11-19 22:45:00,Cardio,45.0,305.2,102.8,3.0,Marina Mall,Cardio,2023-11-19,2023-11-01,Sunday,22,6.782222222222222
2147,156,2024-07-18 07:00:00,Cardio,44.0,411.1,141.9,1.0,Marina Mall,Cardio,2024-07-18,2024-07-01,Thursday,7,9.343181818181819
2148,156,2023-08-17 13:45:00,Class,72.0,439.5,143.8,2.0,Corniche,Class,2023-08-17,2023-08-01,Thursday,13,6.104166666666667
2149,156,2024-05-28 19:30:00,Yoga,31.0,230.0,110.1,5.0,Yas Mall,Yoga,2024-05-28,2024-05-01,Tuesday,19,7.419354838709677
2150,156,2024-03-20 21:45:00,Class,36.0,187.3,125.2,5.0,Marina Mall,Class,2024-03-20,2024-03-01,Wednesday,21,5.202777777777778
2151,156,2024-08-10 08:00:00,Cardio,54.0,420.0,112.9,3.0,Yas Mall,Cardio,2024-08-10,2024-08-01,Saturday,8,7.777777777777778
2152,156,2023-11-27 17:45:00,Strength,75.0,421.0,124.0,5.0,Marina Mall,Strength,2023-11-27,2023-11-01,Monday,17,5.613333333333333
2153,156,2024-06-03 18:15:00,Strength,47.0,228.1,130.2,1.0,Downtown,Strength,2024-06-03,2024-06-01,Monday,18,4.853191489361702
2154,156,2023-08-30 15:30:00,Yoga,45.0,300.5,113.8,4.0,Downtown,Yoga,2023-08-30,2023-08-01,Wednesday,15,6.677777777777778
2155,156,2024-01-15 15:00:00,Cardio,29.0,243.8,155.7,1.0,Marina Mall,Cardio,2024-01-15,2024-01-01,Monday,15,8.406896551724138
2156,156,2023-09-28 13:00:00,Strength,52.0,352.0,184.6,5.0,Corniche,Strength,2023-09-28,2023-09-01,Thursday,13,6.769230769230769
2157,156,2024-01-27 20:00:00,Strength,34.0,272.7,137.8,4.0,Downtown,Strength,2024-01-27,2024-01-01,Saturday,20,8.020588235294117
2158,156,2023-12-13 16:30:00,Cardio,43.0,314.3,128.3,4.0,Yas Mall,Cardio,2023-12-13,2023-12-01,Wednesday,16,7.309302325581395
2159,156,2023-10-18 09:00:00,Strength,54.0,327.2,141.0,5.0,Corniche,Strength,2023-10-18,2023-10-01,Wednesday,9,6.059259259259259
2160,156,2024-01-03 09:45:00,Cardio,55.0,447.2,128.3,1.0,Yas Mall,Cardio,2024-01-03,2024-01-01,Wednesday,9,8.13090909090909
2161,157,2024-12-01 22:45:00,Cardio,34.0,265.9,130.3,4.0,Marina Mall,Cardio,2024-12-01,2024-12-01,Sunday,22,7.820588235294117
2162,157,2024-08-19 19:45:00,Cardio,59.0,422.0,122.1,2.0,Downtown,Cardio,2024-08-19,2024-08-01,Monday,19,7.1525423728813555
2163,157,2024-04-23 12:45:00,Cardio,54.0,424.0,140.6,2.0,Marina Mall,Cardio,2024-04-23,2024-04-01,Tuesday,12,7.851851851851852
2164,157,2024-11-05 09:15:00,Yoga,84.0,549.7,155.0,3.0,Corniche,Yoga,2024-11-05,2024-11-01,Tuesday,9,6.544047619047619
2165,157,2024-06-23 08:15:00,Cardio,42.0,264.9,88.1,2.0,Corniche,Cardio,2024-06-23,2024-06-01,Sunday,8,6.307142857142857
2166,157,2024-08-19 17:15:00,Strength,50.0,285.8,131.9,3.0,Yas Mall,Strength,2024-08-19,2024-08-01,Monday,17,5.716
2167,157,2024-11-06 15:30:00,Cardio,53.0,411.8,153.3,5.0,Marina Mall,Cardio,2024-11-06,2024-11-01,Wednesday,15,7.769811320754717
2168,157,2024-08-01 14:00:00,Cardio,54.0,1667.7,151.2,3.0,Corniche,Cardio,2024-08-01,2024-08-01,Thursday,14,30.883333333333333
2169,158,2023-10-01 11:00:00,Strength,52.0,230.7,152.1,3.0,Yas Mall,Strength,2023-10-01,2023-10-01,Sunday,11,4.436538461538461
2170,158,2023-06-15 06:15:00,Cardio,54.0,271.6,137.5,1.0,Marina Mall,Cardio,2023-06-15,2023-06-01,Thursday,6,5.02962962962963
2171,158,2023-12-15 06:15:00,Strength,60.0,376.4,130.4,5.0,Downtown,Strength,2023-12-15,2023-12-01,Friday,6,6.2733333333333325
2172,158,2023-04-16 07:45:00,Strength,48.0,304.0,150.4,3.0,Downtown,Strength,2023-04-16,2023-04-01,Sunday,7,6.333333333333333
2173,158,2023-07-12 08:45:00,Cardio,68.0,560.4,141.1,3.0,Downtown,Cardio,2023-07-12,2023-07-01,Wednesday,8,8.241176470588234
2174,158,2023-07-08 17:00:00,Cardio,46.0,434.5,131.2,3.0,Corniche,Cardio,2023-07-08,2023-07-01,Saturday,17,9.445652173913043
2175,158,2023-08-08 13:45:00,Yoga,82.0,507.1,138.8,4.0,Marina Mall,Yoga,2023-08-08,2023-08-01,Tuesday,13,6.184146341463415
2176,158,2023-09-28 19:30:00,Yoga,52.0,355.7,134.6,3.0,Corniche,Yoga,2023-09-28,2023-09-01,Thursday,19,6.8403846153846155
2177,158,2023-03-28 11:30:00,Strength,33.0,156.2,119.3,3.0,Marina Mall,Strength,2023-03-28,2023-03-01,Tuesday,11,4.733333333333333
2178,158,2023-12-14 16:45:00,Cardio,54.0,431.79999999999995,136.6,2.0,Marina Mall,Cardio,2023-12-14,2023-12-01,Thursday,16,7.996296296296295
2179,158,2023-07-02 11:15:00,Cardio,50.0,410.8,117.2,5.0,Downtown,Cardio,2023-07-02,2023-07-01,Sunday,11,8.216000000000001
2180,158,2023-03-13 18:00:00,Cardio,51.0,443.6,144.3,3.0,Marina Mall,Cardio,2023-03-13,2023-03-01,Monday,18,8.698039215686276
2181,159,2024-01-16 13:45:00,Cardio,24.0,184.7,156.5,1.0,Marina Mall,Cardio,2024-01-16,2024-01-01,Tuesday,13,7.695833333333333
2182,159,2023-09-30 12:30:00,Class,36.0,132.7,124.2,3.0,Marina Mall,Class,2023-09-30,2023-09-01,Saturday,12,3.686111111111111
2183,159,2024-04-08 13:15:00,Yoga,39.0,235.9,142.5,1.0,Marina Mall,Yoga,2024-04-08,2024-04-01,Monday,13,6.0487179487179485
2184,159,2023-11-16 13:45:00,Strength,81.0,459.3,122.8,2.0,Downtown,Strength,2023-11-16,2023-11-01,Thursday,13,5.670370370370371
2185,159,2024-05-18 10:00:00,Strength,52.0,359.6,119.5,3.0,Downtown,Strength,2024-05-18,2024-05-01,Saturday,10,6.915384615384616
2186,159,2024-04-20 18:45:00,Strength,64.0,381.5,130.6,4.0,Marina Mall,Strength,2024-04-20,2024-04-01,Saturday,18,5.9609375
2187,159,2024-03-17 15:30:00,Strength,27.0,117.3,120.4,2.0,Marina Mall,Strength,2024-03-17,2024-03-01,Sunday,15,4.344444444444444
2188,160,2024-11-15 11:00:00,Cardio,54.0,1572.0,130.3,2.0,Corniche,Cardio,2024-11-15,2024-11-01,Friday,11,29.11111111111111
2189,160,2024-08-05 10:15:00,Cardio,45.0,343.9,118.5,3.0,Downtown,Cardio,2024-08-05,2024-08-01,Monday,10,7.642222222222221
2190,160,2024-11-23 16:30:00,Cardio,31.0,263.2,116.0,4.0,Yas Mall,Cardio,2024-11-23,2024-11-01,Saturday,16,8.490322580645161
2191,160,2024-04-01 18:45:00,Strength,54.0,369.0,153.1,4.0,Corniche,Strength,2024-04-01,2024-04-01,Monday,18,6.833333333333333
2192,160,2024-11-14 16:00:00,Strength,43.0,272.1,139.5,4.0,Corniche,Strength,2024-11-14,2024-11-01,Thursday,16,6.3279069767441865
2193,160,2024-10-19 08:30:00,Strength,74.0,382.3,120.6,3.0,Marina Mall,Strength,2024-10-19,2024-10-01,Saturday,8,5.166216216216216
2194,160,2024-05-23 09:30:00,Class,65.0,386.1,139.9,4.0,Corniche,Class,2024-05-23,2024-05-01,Thursday,9,5.94
2195,160,2024-02-16 16:45:00,Yoga,31.0,244.0,100.6,5.0,Downtown,Yoga,2024-02-16,2024-02-01,Friday,16,7.870967741935484
2196,160,2024-10-12 18:45:00,Cardio,45.0,417.9,105.9,5.0,Marina Mall,Cardio,2024-10-12,2024-10-01,Saturday,18,9.286666666666665
2197,160,2024-07-16 11:30:00,Strength,54.0,308.8,121.3,2.0,Downtown,Strength,2024-07-16,2024-07-01,Tuesday,11,5.718518518518518
2198,160,2024-10-03 14:15:00,Class,40.0,157.2,135.6,2.0,Marina Mall,Class,2024-10-03,2024-10-01,Thursday,14,3.9299999999999997
2199,160,2024-09-17 08:00:00,Cardio,53.0,345.8,136.4,4.0,Marina Mall,Cardio,2024-09-17,2024-09-01,Tuesday,8,6.524528301886793
2200,160,2024-02-25 07:00:00,Strength,26.0,143.8,130.2,3.0,Corniche,Strength,2024-02-25,2024-02-01,Sunday,7,5.5307692307692315
2201,160,2024-07-15 22:30:00,Strength,25.0,108.8,111.8,3.0,Yas Mall,Strength,2024-07-15,2024-07-01,Monday,22,4.352
2202,160,2023-12-08 11:30:00,Class,42.0,237.1,144.2,4.0,Downtown,Class,2023-12-08,2023-12-01,Friday,11,5.645238095238095
2203,160,2024-09-02 06:45:00,Strength,31.0,177.8,132.5,3.0,Marina Mall,Strength,2024-09-02,2024-09-01,Monday,6,5.735483870967743
2204,161,2024-12-24 09:45:00,Strength,63.0,398.8,139.5,3.0,Downtown,Strength,2024-12-24,2024-12-01,Tuesday,9,6.330158730158731
2205,161,2024-09-29 10:00:00,cardio,48.0,411.4,126.8,3.0,Downtown,Cardio,2024-09-29,2024-09-01,Sunday,10,8.570833333333333
2206,161,2024-11-07 06:15:00,Cardio,54.0,1639.7,138.8,5.0,Yas Mall,Cardio,2024-11-07,2024-11-01,Thursday,6,30.364814814814817
2207,161,2024-12-28 12:45:00,Strength,37.0,262.2,136.6,3.0,Marina Mall,Strength,2024-12-28,2024-12-01,Saturday,12,7.0864864864864865
2208,161,2024-07-09 09:30:00,Class,44.0,229.3,102.8,5.0,Marina Mall,Class,2024-07-09,2024-07-01,Tuesday,9,5.211363636363637
2209,161,2024-11-30 11:00:00,Cardio,62.0,528.4,126.2,5.0,Yas Mall,Cardio,2024-11-30,2024-11-01,Saturday,11,8.52258064516129
2210,161,2024-12-18 07:45:00,CARDIO,32.0,303.0,130.3,4.0,Corniche,Cardio,2024-12-18,2024-12-01,Wednesday,7,9.46875
2211,161,2024-11-03 16:30:00,Class,63.0,349.1,135.8,4.0,Corniche,Class,2024-11-03,2024-11-01,Sunday,16,5.541269841269842
2212,161,2024-12-29 10:45:00,Strength,56.0,393.5,147.8,1.0,Corniche,Strength,2024-12-29,2024-12-01,Sunday,10,7.026785714285714
2213,161,2024-12-30 21:30:00,Strength,55.0,331.0,136.7,3.0,Corniche,Strength,2024-12-30,2024-12-01,Monday,21,6.0181818181818185
2214,161,2024-12-15 10:15:00,Cardio,55.0,435.0,114.4,4.0,Corniche,Cardio,2024-12-15,2024-12-01,Sunday,10,7.909090909090909
2215,161,2024-07-15 10:15:00,Cardio,47.0,330.2,122.6,3.0,Downtown,Cardio,2024-07-15,2024-07-01,Monday,10,7.025531914893617
