workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch
2205,161,2024-09-29 10:00:00,cardio,48.0,411.4,126.8,3.0,Downtown
2206,161,2024-11-07 06:15:00,Cardio,200.0,1639.7,138.8,5.0,Yas Mall
2207,161,2024-12-28 12:45:00,Strength,37.0,262.2,136.6,3.0,Marina Mall
2208,161,2024-07-09 09:30:00,Class,44.0,229.3,102.8,5.0,Marina Mall
2209,161,2024-11-30 11:00:00,Cardio,62.0,528.4,126.2,5.0,Yas Mall
2210,161,2024-12-18 07:45:00,CARDIO,32.0,303.0,,4.0,Corniche
2211,161,2024-11-03 16:30:00,Class,63.0,349.1,135.8,4.0,Corniche
2212,161,2024-12-29 10:45:00,Strength,56.0,393.5,147.8,1.0,Corniche
2213,161,2024-12-30 21:30:00,Strength,55.0,331.0,136.7,3.0,Corniche
2214,161,2024-12-15 10:15:00,Cardio,55.0,435.0,114.4,4.0,Corniche
2215,161,2024-07-15 10:15:00,Cardio,47.0,330.2,122.6,3.0,Downtown
2216,161,2024-10-24 12:45:00,Yoga,60.0,386.5,134.6,5.0,Downtown
2217,161,2024-12-10 10:15:00,Yoga,52.0,337.7,121.6,4.0,Yas Mall
2218,161,2024-12-04 18:15:00,Strength,22.0,107.4,109.3,5.0,Yas Mall
2219,161,2024-08-12 07:00:00,CARDIO,45.0,275.6,154.5,3.0,Marina Mall
2220,161,2024-11-03 13:00:00,Yoga,79.0,402.3,111.1,5.0,Downtown
2221,161,2024-12-31 10:45:00,Yoga,60.0,318.7,131.9,1.0,Corniche
2222,161,2024-09-29 08:00:00,Strength,54.0,348.7,121.8,4.0,Corniche
2223,162,2024-01-13 21:15:00,Cardio,43.0,332.4,139.8,3.0,Downtown
2224,162,2024-04-03 09:15:00,Strength,54.0,287.9,127.6,6.0,Yas Mall
2225,162,2024-05-30 14:45:00,Cardio,37.0,290.3,154.4,3.0,Yas Mall
2226,162,2024-01-12 09:45:00,Cardio,14.0,9.6,117.9,5.0,Downtown
2227,162,2024-01-01 07:15:00,Class,62.0,378.2,128.9,3.0,Corniche
2228,162,2023-12-10 15:15:00,Yoga,68.0,368.9,130.8,3.0,Downtown
2229,162,2024-01-19 11:15:00,Strength,62.0,430.8,124.4,6.0,Corniche
2230,162,2023-11-07 17:45:00,Strength,35.0,301.7,118.2,5.0,Yas Mall
2231,162,2023-11-19 07:30:00,Class,53.0,242.5,128.1,4.0,Downtown
2232,162,2024-02-04 15:15:00,Cardio,70.0,529.8,108.4,4.0,Corniche
2233,162,2023-12-29 12:00:00,Cardio,75.0,583.9,142.3,2.0,Marina Mall
2234,162,2023-09-01 12:15:00,Cardio,,361.6,,2.0,Yas Mall
2235,162,2023-08-30 13:15:00,Cardio,60.0,539.6,97.0,5.0,Downtown
2236,162,2023-08-15 19:00:00,Strength,42.0,224.7,139.8,,Marina Mall
2237,163,2024-12-13 08:15:00,Strength,,223.1,131.2,4.0,Corniche
2238,163,2024-05-24 08:15:00,Yoga,56.0,351.0,142.5,2.0,Corniche
2239,163,2024-12-02 06:30:00,Strength,40.0,169.8,127.0,4.0,Downtown
2240,163,2024-11-16 12:15:00,Cardio,30.0,231.9,122.4,4.0,Yas Mall
2241,163,2024-11-21 15:30:00,Yoga,68.0,354.1,132.3,3.0,Corniche
2242,163,2024-08-05 12:45:00,Cardio,46.0,340.2,126.4,3.0,Downtown
2243,163,2024-11-12 11:15:00,Strength,200.0,1125.1,112.9,3.0,Corniche
2244,163,2024-08-24 17:15:00,Yoga,58.0,359.5,124.3,2.0,Marina Mall
2245,163,2024-05-16 14:45:00,Cardio,47.0,411.0,151.4,4.0,Corniche
2246,163,2024-12-17 09:30:00,Strength,,141.3,129.2,5.0,Downtown
2247,163,2024-05-30 21:00:00,Cardio,64.0,556.0,125.0,3.0,Corniche
2248,163,2024-11-15 19:15:00,Yoga,,418.7,125.3,4.0,Downtown
2249,163,2024-11-08 08:30:00,Class,68.0,397.0,137.0,2.0,Yas Mall
2250,163,2024-12-21 16:30:00,Cardio,57.0,490.8,150.1,1.0,Corniche
2251,163,2024-12-07 22:45:00,Cardio,54.0,382.3,131.5,3.0,Downtown
2252,163,2024-11-22 08:45:00,Yoga,61.0,295.2,126.2,5.0,Downtown
2253,164,2024-02-15 20:45:00,Cardio,42.0,404.8,148.0,2.0,Yas Mall
2254,164,2023-12-04 15:30:00,Yoga,27.0,182.5,90.2,5.0,Corniche
2255,164,2023-02-27 12:00:00,Cardio,74.0,578.0,134.0,3.0,Marina Mall
2256,164,2023-03-28 07:15:00,Cardio,31.0,222.8,104.1,3.0,Corniche
2257,164,2023-04-09 12:30:00,Class,43.0,261.3,127.3,3.0,Downtown
2258,164,2023-03-10 06:15:00,Cardio,70.0,521.2,153.7,4.0,Marina Mall
2259,164,2023-08-20 09:45:00,Cardio,42.0,342.2,144.1,3.0,Corniche
2260,164,2024-01-29 22:00:00,Strength,59.0,378.3,131.8,4.0,Downtown
2261,164,2023-04-07 09:30:00,Cardio,65.0,477.0,139.9,3.0,Downtown
2262,164,2023-09-03 22:45:00,Class,50.0,339.7,127.7,6.0,Downtown
2263,164,2023-05-01 11:00:00,Strength,70.0,335.5,,3.0,Corniche
2264,164,2024-02-06 19:15:00,Strength,8.0,8.3,107.2,5.0,Corniche
2265,164,2023-03-31 08:45:00,Cardio,49.0,421.6,121.9,3.0,Marina Mall
2266,164,2023-03-06 09:30:00,Strength,58.0,406.2,138.3,3.0,Downtown
2267,164,2023-11-04 12:30:00,Cardio,79.0,665.0,139.7,1.0,Corniche
2268,164,2023-07-11 16:00:00,Class,26.0,162.1,143.5,4.0,Downtown
2269,164,2023-07-31 11:30:00,Cardio,55.0,419.7,151.7,2.0,Yas Mall
2270,164,2023-08-30 21:30:00,Class,79.0,469.9,99.3,4.0,Marina Mall
2271,164,2024-01-29 15:15:00,cardio,50.0,422.2,111.7,5.0,Marina Mall
2272,164,2023-12-20 13:15:00,Cardio,26.0,207.1,165.2,3.0,Downtown
2273,164,2023-08-24 22:30:00,Cardio,72.0,639.6,124.7,3.0,Corniche
2274,164,2023-06-10 08:30:00,Cardio,44.0,342.5,152.0,3.0,Marina Mall
2275,164,2024-02-04 19:30:00,Yoga,50.0,325.4,135.4,3.0,Marina Mall
2276,164,2023-10-23 07:45:00,Strength,75.0,362.5,159.1,3.0,Downtown
2277,164,2023-10-26 11:00:00,Yoga,49.0,351.1,124.1,5.0,Yas Mall
2278,164,2023-03-28 08:30:00,Cardio,64.0,493.5,126.9,4.0,Yas Mall
2279,165,2024-06-11 12:30:00,Strength,42.0,283.6,141.0,5.0,Yas Mall
2280,165,2024-03-23 09:15:00,Strength,30.0,191.7,104.5,6.0,Yas Mall
2281,165,2023-08-31 11:15:00,Cardio,60.0,460.9,144.2,5.0,Corniche
2282,165,2023-09-25 07:30:00,Cardio,62.0,484.5,120.0,4.0,Marina Mall
2283,165,2024-05-20 09:30:00,Cardio,63.0,395.2,102.5,2.0,Downtown
2284,165,2024-03-08 17:45:00,Cardio,62.0,487.0,140.6,3.0,Downtown
2285,165,2024-04-01 06:15:00,Class,73.0,447.9,119.8,3.0,Corniche
2286,165,2023-10-22 08:00:00,cardio,47.0,359.8,104.7,5.0,Yas Mall
2287,165,2024-06-17 22:30:00,Cardio,43.0,320.2,114.4,2.0,Corniche
2288,165,2023-08-21 11:30:00,Cardio,61.0,526.9,137.2,5.0,Yas Mall
2289,165,2023-12-27 16:30:00,Class,39.0,212.6,94.7,3.0,Yas Mall
2290,165,2024-06-27 07:45:00,Cardio,58.0,464.0,150.3,4.0,Yas Mall
2291,165,2023-09-13 10:45:00,Cardio,43.0,382.9,132.9,1.0,Corniche
2292,165,2023-12-04 19:15:00,Cardio,41.0,247.6,160.9,5.0,Downtown
2293,165,2024-04-22 14:30:00,Yoga,49.0,,104.6,3.0,Yas Mall
2294,165,2024-05-28 15:00:00,Cardio,49.0,354.1,113.5,2.0,Yas Mall
2295,165,2024-06-29 13:15:00,Cardio,55.0,443.1,142.3,5.0,Yas Mall
2296,166,2023-09-27 17:45:00,Strength,36.0,148.8,125.3,5.0,Marina Mall
2297,166,2024-06-13 21:00:00,Class,36.0,226.4,135.8,5.0,Marina Mall
2298,166,2024-02-16 21:30:00,Strength,68.0,413.8,140.5,3.0,Corniche
2299,166,2023-12-18 22:00:00,Strength,54.0,335.7,131.7,4.0,Marina Mall
2300,166,2024-02-13 09:30:00,Yoga,88.0,601.2,113.9,3.0,Downtown
2301,166,2023-07-20 14:45:00,Yoga,47.0,282.8,104.0,5.0,Yas Mall
2302,166,2023-12-02 11:00:00,Strength,61.0,,141.5,3.0,Marina Mall
2303,166,2024-05-21 17:30:00,Cardio,71.0,635.7,135.4,1.0,Yas Mall
2304,166,2023-12-25 19:30:00,Strength,57.0,318.0,142.8,1.0,Marina Mall
2305,166,2024-06-05 22:30:00,Cardio,28.0,221.0,132.8,0.0,Yas Mall
2306,166,2023-08-21 15:30:00,Yoga,54.0,364.5,141.8,4.0,Marina Mall
2307,167,2024-09-18 10:15:00,Strength,53.0,203.1,115.2,1.0,Yas Mall
2308,167,2024-11-15 08:30:00,Yoga,76.0,534.0,120.2,4.0,Corniche
2309,167,2024-09-11 18:45:00,Yoga,65.0,345.9,116.6,3.0,Yas Mall
2310,167,2024-11-25 20:00:00,Strength,33.0,182.5,127.0,4.0,Yas Mall
2311,167,2024-08-01 12:45:00,Cardio,41.0,367.2,164.2,3.0,Marina Mall
2312,167,2024-09-30 17:45:00,Cardio,18.0,135.5,,3.0,Marina Mall
2313,167,2024-12-14 14:45:00,Strength,56.0,322.1,133.2,3.0,Marina Mall
2314,167,2024-10-14 18:15:00,Cardio,36.0,294.3,135.3,3.0,Corniche
2315,167,2024-06-17 17:15:00,Cardio,44.0,375.6,114.0,5.0,Marina Mall
2316,167,2024-08-02 21:45:00,Class,53.0,303.3,140.7,3.0,Marina Mall
2317,167,2024-09-01 18:45:00,Cardio,77.0,,143.5,6.0,Corniche
2318,167,2024-11-09 09:45:00,Cardio,41.0,291.6,135.3,1.0,Yas Mall
2319,167,2024-11-09 15:30:00,Cardio,200.0,1556.6,124.4,6.0,Yas Mall
2320,167,2024-12-31 20:45:00,Cardio,51.0,383.6,110.5,1.0,Marina Mall
2321,167,2024-08-05 16:45:00,Cardio,73.0,629.8,133.1,3.0,Yas Mall
2322,167,2024-12-15 21:15:00,Yoga,69.0,396.1,145.2,3.0,Yas Mall
2323,167,2024-11-29 15:15:00,Cardio,81.0,688.3,128.0,4.0,Downtown
2324,168,2023-05-22 07:30:00,Class,35.0,236.9,145.7,1.0,Yas Mall
2325,168,2023-10-27 10:15:00,Class,52.0,359.1,107.6,4.0,Yas Mall
2326,168,2023-12-10 15:45:00,Yoga,35.0,185.5,128.0,4.0,Marina Mall
2327,168,2023-10-09 15:45:00,Strength,53.0,280.7,120.4,5.0,Marina Mall
2328,168,2023-06-27 16:45:00,Yoga,61.0,326.1,118.1,4.0,Marina Mall
2329,168,2023-08-13 06:00:00,Cardio,50.0,458.6,,4.0,Downtown
2330,168,2023-05-21 19:15:00,cardio,0.0,-24.2,136.9,6.0,Corniche
2331,168,2024-01-02 16:30:00,Strength,61.0,396.8,145.0,3.0,Corniche
2332,168,2023-03-25 09:30:00,Strength,50.0,278.6,139.4,3.0,Corniche
2333,168,2023-07-29 18:15:00,Strength,43.0,288.2,150.5,1.0,Downtown
2334,168,2023-10-25 17:30:00,Cardio,51.0,363.8,124.0,5.0,Yas Mall
2335,168,2023-05-07 20:00:00,Strength,64.0,365.7,,3.0,Marina Mall
2336,168,2023-05-17 21:30:00,Cardio,70.0,578.1,115.1,5.0,Yas Mall
2337,168,2024-02-05 12:30:00,Cardio,53.0,465.8,128.0,0.0,Downtown
2338,168,2024-01-14 18:00:00,Strength,56.0,308.0,133.0,4.0,Downtown
2339,168,2023-03-26 07:30:00,Cardio,68.0,569.6,132.4,2.0,Yas Mall
2340,168,2023-11-10 17:15:00,Yoga,63.0,432.4,125.5,5.0,Marina Mall
2341,168,2023-09-29 11:00:00,Cardio,52.0,386.3,117.4,1.0,Downtown
2342,168,2024-02-12 22:00:00,Strength,38.0,242.7,121.4,5.0,Downtown
2343,168,2023-08-25 13:15:00,Strength,73.0,432.8,141.6,4.0,Downtown
2344,168,2023-11-19 07:00:00,strenght,41.0,270.1,138.3,3.0,Yas Mall
2345,168,2023-03-27 19:15:00,Strength,65.0,405.6,113.7,3.0,Corniche
2346,168,2023-12-01 22:30:00,Cardio,40.0,309.0,125.7,4.0,Yas Mall
2347,168,2023-11-16 14:00:00,Yoga,62.0,330.0,114.0,4.0,Marina Mall
2348,168,2023-03-30 10:15:00,Cardio,71.0,637.3,115.7,3.0,Downtown
2349,168,2023-09-11 21:45:00,Cardio,31.0,250.4,,1.0,Yas Mall
2350,168,2023-08-07 08:45:00,Cardio,61.0,527.6,118.7,2.0,Downtown
2351,168,2023-11-14 12:15:00,Yoga,0.0,,96.7,4.0,Yas Mall
2352,169,2024-08-14 07:30:00,Yoga,49.0,279.1,134.4,5.0,Downtown
2353,169,2024-04-21 13:30:00,Cardio,42.0,313.4,106.8,2.0,Corniche
2354,169,2024-03-24 18:30:00,Class,90.0,523.0,126.8,2.0,Yas Mall
2355,169,2024-07-18 17:45:00,Cardio,39.0,275.0,124.3,4.0,Corniche
2356,169,2024-12-17 19:00:00,Cardio,0.0,29.6,149.4,5.0,Marina Mall
2357,169,2024-11-07 16:30:00,Cardio,31.0,291.6,116.5,1.0,Downtown
2358,169,2024-06-09 13:30:00,Strength,27.0,152.9,148.7,4.0,Corniche
2359,169,2024-09-29 14:30:00,Cardio,44.0,346.8,130.9,4.0,Marina Mall
2360,169,2024-09-08 16:45:00,Yoga,40.0,227.5,103.0,2.0,Downtown
2361,169,2024-10-14 11:00:00,Strength,57.0,386.6,129.1,1.0,Downtown
2362,169,2023-12-26 10:30:00,Strength,32.0,240.8,124.8,5.0,Marina Mall
2363,169,2024-02-03 20:15:00,Yoga,46.0,343.9,130.0,4.0,Yas Mall
2364,170,2023-09-25 21:30:00,Yoga,61.0,380.2,137.3,1.0,Marina Mall
2365,170,2024-01-15 18:00:00,Yoga,56.0,328.8,144.3,4.0,Yas Mall
2366,170,2023-11-26 08:15:00,Strength,23.0,,135.8,,Corniche
2367,170,2023-04-16 17:00:00,Cardio,60.0,542.3,126.9,2.0,Downtown
2368,170,2023-06-02 10:45:00,Class,52.0,331.1,,2.0,Marina Mall
2369,170,2023-05-30 21:15:00,Strength,59.0,372.2,139.5,5.0,Marina Mall
2370,171,2023-05-17 15:30:00,Cardio,,427.3,119.6,2.0,Marina Mall
2371,171,2023-04-28 10:30:00,Strength,66.0,390.3,143.7,6.0,Downtown
2372,171,2023-09-26 22:30:00,Strength,70.0,452.5,129.6,4.0,Yas Mall
2373,171,2023-11-29 09:30:00,Strength,64.0,384.0,119.1,4.0,Marina Mall
2374,171,2023-07-08 11:15:00,Cardio,45.0,313.7,143.7,5.0,Downtown
2375,171,2023-09-23 06:15:00,Yoga,50.0,342.7,151.0,2.0,Downtown
2376,171,2023-12-28 18:00:00,Strength,49.0,264.3,111.7,4.0,Corniche
2377,171,2023-03-24 09:15:00,Strength,55.0,423.2,139.9,5.0,Downtown
2378,171,2023-12-14 17:45:00,Cardio,71.0,605.2,143.4,5.0,Corniche
2379,171,2023-09-05 18:45:00,Cardio,48.0,351.0,136.3,5.0,Corniche
2380,171,2023-08-13 17:00:00,Cardio,46.0,412.2,116.6,5.0,Marina Mall
2381,171,2023-03-24 18:00:00,Cardio,42.0,414.9,151.8,6.0,Marina Mall
2382,171,2023-02-23 06:45:00,Strength,66.0,364.3,153.9,,Yas Mall
2383,171,2023-06-26 20:45:00,Cardio,48.0,389.8,128.2,1.0,Corniche
2384,171,2023-12-08 22:30:00,Cardio,64.0,433.3,129.5,4.0,Corniche
2385,171,2023-07-17 11:15:00,Yoga,63.0,413.6,111.8,4.0,Yas Mall
2386,171,2023-02-12 13:45:00,Cardio,59.0,486.3,128.5,3.0,Yas Mall
2387,171,2023-05-16 12:30:00,Cardio,58.0,489.3,141.7,3.0,Corniche
2388,171,2023-05-24 08:45:00,Strength,59.0,390.9,141.8,3.0,Marina Mall
2389,171,2023-09-21 12:00:00,Cardio,62.0,499.1,143.2,4.0,Downtown
2390,171,2023-06-22 06:45:00,Strength,88.0,611.9,110.6,3.0,Corniche
2391,171,2023-08-07 08:30:00,Strength,71.0,385.7,185.9,5.0,Yas Mall
2392,172,2023-12-20 09:30:00,Yoga,66.0,331.4,114.4,3.0,Marina Mall
2393,172,2023-10-01 19:00:00,Cardio,79.0,577.1,106.4,3.0,Downtown
2394,172,2023-07-07 14:45:00,Cardio,58.0,624.6,106.9,4.0,Marina Mall
2395,172,2023-02-07 09:15:00,Yoga,54.0,370.6,123.3,5.0,Downtown
2396,172,2023-07-12 18:00:00,Cardio,,373.1,120.9,4.0,Marina Mall
2397,172,2023-11-30 15:30:00,Cardio,72.0,605.2,116.4,2.0,Yas Mall
2398,172,2023-06-09 07:15:00,cardio,39.0,256.8,139.8,5.0,Corniche
2399,172,2023-11-18 17:15:00,CARDIO,46.0,364.4,,4.0,Downtown
2400,172,2023-05-22 21:30:00,cardio,67.0,579.1,145.5,3.0,Yas Mall
2401,172,2023-09-22 19:45:00,Cardio,41.0,337.0,118.5,2.0,Marina Mall
2402,173,2023-11-20 15:45:00,Strength,55.0,292.8,144.1,5.0,Yas Mall
2403,173,2024-02-28 15:00:00,Strength,68.0,379.3,112.0,5.0,Yas Mall
2404,173,2023-08-15 09:45:00,Strength,52.0,244.7,131.3,3.0,Yas Mall
2405,173,2023-08-17 19:45:00,Strength,43.0,259.3,114.5,4.0,Corniche
2406,173,2023-08-03 21:15:00,Strength,41.0,256.5,138.7,4.0,Marina Mall
2407,173,2023-09-08 07:00:00,Cardio,,189.9,132.0,4.0,Corniche
2408,173,2023-09-22 14:30:00,Strength,78.0,453.3,117.2,5.0,Downtown
2409,173,2024-03-17 07:15:00,Cardio,66.0,601.2,105.7,3.0,Downtown
2410,174,2023-11-13 13:30:00,Yoga,80.0,470.3,115.1,2.0,Marina Mall
2411,174,2023-09-09 10:30:00,Cardio,,407.7,130.9,3.0,Yas Mall
2412,174,2023-09-26 21:00:00,Strength,46.0,251.9,130.7,4.0,Marina Mall
2413,174,2023-05-14 17:00:00,Strength,13.0,75.3,117.5,5.0,Yas Mall
2414,174,2023-08-29 20:45:00,Cardio,62.0,510.5,133.3,2.0,Yas Mall
2415,174,2024-03-03 15:15:00,Strength,54.0,373.6,132.8,3.0,Marina Mall
2416,174,2023-07-16 22:00:00,Yoga,58.0,336.2,141.7,3.0,Downtown
2417,174,2023-05-09 22:15:00,Cardio,37.0,314.0,109.3,6.0,Corniche
2418,175,2024-04-05 09:00:00,Yoga,67.0,363.2,149.9,3.0,Corniche
2419,175,2023-10-29 14:45:00,Class,35.0,234.1,,,Downtown
2420,175,2023-09-25 15:15:00,Strength,91.0,542.4,153.4,3.0,Corniche
2421,175,2024-03-30 14:00:00,Strength,36.0,145.5,154.0,3.0,Corniche
2422,175,2024-05-07 08:30:00,Strength,41.0,265.6,108.1,4.0,Corniche
2423,175,2024-01-11 15:30:00,Strength,44.0,264.7,107.7,5.0,Yas Mall
2424,175,2024-04-23 09:15:00,Cardio,84.0,611.1,116.8,3.0,Downtown
2425,175,2024-03-23 13:45:00,Cardio,52.0,392.7,142.3,4.0,Yas Mall
2426,175,2024-08-17 13:45:00,Class,53.0,339.8,157.0,,Downtown
2427,175,2024-05-16 10:15:00,Strength,29.0,210.5,107.4,4.0,Downtown
2428,175,2024-09-08 06:15:00,Strength,,46.3,108.1,2.0,Yas Mall
2429,175,2024-08-27 21:00:00,Strength,39.0,251.9,137.9,3.0,Downtown
2430,175,2024-06-03 07:15:00,Strength,62.0,396.9,132.6,3.0,Yas Mall
2431,175,2024-02-04 16:45:00,Strength,68.0,424.7,119.1,5.0,Corniche
2432,175,2024-05-13 14:45:00,Yoga,56.0,363.0,111.9,4.0,Downtown
2433,175,2023-11-22 22:45:00,Yoga,34.0,110.5,131.2,2.0,Corniche
2434,175,2024-02-18 22:30:00,Cardio,49.0,414.0,87.3,3.0,Downtown
2435,175,2024-04-18 19:15:00,Strength,62.0,395.4,137.3,3.0,Corniche
2436,175,2023-12-04 06:15:00,Cardio,47.0,367.9,135.9,4.0,Downtown
2437,175,2024-06-29 10:45:00,Strength,42.0,227.5,119.6,4.0,Marina Mall
2438,175,2024-07-12 22:45:00,Cardio,49.0,449.6,148.8,2.0,Yas Mall
2439,175,2024-07-28 17:15:00,Cardio,65.0,515.3,143.7,5.0,Yas Mall
2440,175,2024-01-24 18:15:00,Strength,58.0,,147.6,6.0,Corniche
2441,175,2024-01-17 06:15:00,Cardio,85.0,631.8,129.1,5.0,Downtown
2442,175,2024-02-07 08:30:00,Strength,60.0,356.7,106.3,2.0,Downtown
2443,175,2024-04-11 06:00:00,Cardio,69.0,532.3,131.3,2.0,Downtown
2444,176,2024-12-15 14:30:00,Yoga,83.0,457.9,125.9,3.0,Downtown
2445,176,2024-09-20 14:00:00,Cardio,40.0,345.1,135.1,3.0,Downtown
2446,176,2024-09-19 09:15:00,Class,44.0,258.4,103.0,3.0,Downtown
2447,176,2024-08-06 12:45:00,Cardio,44.0,313.1,135.9,2.0,Marina Mall
2448,176,2024-07-28 20:30:00,Strength,57.0,378.2,131.6,5.0,Marina Mall
2449,176,2024-03-24 14:00:00,Cardio,46.0,324.7,133.3,3.0,Downtown
2450,177,2023-12-27 17:00:00,Cardio,53.0,392.4,127.8,4.0,Downtown
2451,177,2023-11-14 16:45:00,Strength,60.0,356.4,147.1,4.0,Yas Mall
2452,177,2023-12-13 18:00:00,Cardio,70.0,591.8,116.9,5.0,Downtown
2453,177,2024-05-19 19:15:00,Cardio,34.0,285.3,126.8,1.0,Corniche
2454,177,2024-08-04 07:30:00,Strength,37.0,188.5,137.5,5.0,Yas Mall
2455,177,2023-09-13 21:30:00,Strength,23.0,212.8,109.4,5.0,Yas Mall
2456,177,2024-03-20 15:30:00,Cardio,45.0,401.2,160.9,,Yas Mall
2457,177,2024-01-10 16:00:00,Cardio,44.0,459.0,144.5,2.0,Corniche
2458,177,2023-10-11 14:45:00,Strength,52.0,344.7,115.9,3.0,Marina Mall
2459,177,2024-01-25 17:00:00,Strength,76.0,434.4,86.7,1.0,Downtown
2460,177,2024-08-10 12:15:00,Strength,73.0,427.9,118.8,4.0,Yas Mall
2461,177,2024-08-05 06:45:00,Yoga,200.0,1105.2,129.2,1.0,Marina Mall
2462,177,2024-06-21 13:30:00,Cardio,34.0,303.5,140.1,2.0,Yas Mall
2463,178,2024-05-11 06:00:00,Cardio,51.0,387.0,116.1,5.0,Corniche
2464,178,2024-01-04 19:45:00,Cardio,29.0,184.6,125.8,4.0,Downtown
2465,178,2024-05-19 14:00:00,cardio,61.0,465.9,146.1,5.0,Corniche
2466,178,2024-08-02 08:30:00,Strength,0.0,-7.7,145.5,3.0,Corniche
2467,178,2023-12-22 18:45:00,Strength,62.0,340.3,130.5,3.0,Corniche
2468,178,2024-09-05 14:15:00,Strength,56.0,,107.1,1.0,Yas Mall
2469,178,2024-03-24 06:30:00,Cardio,50.0,360.5,137.0,1.0,Corniche
2470,178,2024-03-23 08:45:00,Cardio,70.0,580.3,128.4,2.0,Downtown
2471,178,2024-06-19 14:30:00,cardio,36.0,300.4,135.0,2.0,Yas Mall
2472,178,2023-10-12 08:15:00,Cardio,51.0,364.4,118.9,2.0,Corniche
2473,178,2024-01-01 07:45:00,cardio,67.0,505.3,145.5,3.0,Marina Mall
2474,178,2024-05-09 08:15:00,Strength,58.0,398.3,163.5,4.0,Corniche
2475,178,2024-07-11 11:15:00,Yoga,44.0,248.6,133.3,0.0,Yas Mall
2476,178,2024-06-07 10:00:00,Yoga,26.0,153.4,147.3,5.0,Corniche
2477,178,2024-09-24 16:30:00,Class,43.0,224.9,135.6,2.0,Marina Mall
2478,179,2024-04-26 14:45:00,Strength,73.0,,143.3,2.0,Corniche
2479,179,2024-02-22 11:45:00,Cardio,42.0,371.6,116.8,4.0,Marina Mall
2480,179,2024-05-28 21:00:00,Yoga,54.0,313.6,116.8,4.0,Corniche
2481,179,2024-04-21 17:00:00,Cardio,0.0,-54.3,143.2,0.0,Corniche
2482,179,2024-01-28 16:45:00,Yoga,41.0,261.5,128.2,4.0,Marina Mall
2483,179,2023-10-31 09:15:00,Cardio,57.0,450.7,133.3,4.0,Yas Mall
2484,179,2024-04-13 08:00:00,Strength,37.0,235.4,127.7,4.0,Downtown
2485,179,2023-10-24 11:30:00,Cardio,55.0,430.3,130.8,1.0,Downtown
2486,179,2023-12-06 10:45:00,Yoga,39.0,281.1,98.2,3.0,Yas Mall
2487,180,2024-05-04 16:00:00,Cardio,45.0,375.3,139.8,4.0,Corniche
2488,180,2024-03-16 07:00:00,Class,78.0,,106.4,3.0,Corniche
2489,180,2024-11-05 12:15:00,Yoga,50.0,221.2,110.1,2.0,Corniche
2490,180,2024-04-21 14:45:00,Cardio,65.0,582.6,138.9,4.0,Downtown
2491,180,2024-07-19 16:30:00,Strength,60.0,321.5,113.4,3.0,Marina Mall
2492,180,2024-05-04 11:45:00,Cardio,59.0,492.9,125.3,4.0,Yas Mall
2493,180,2024-04-28 08:00:00,Strength,59.0,311.2,140.0,1.0,Corniche
2494,180,2024-12-01 07:00:00,Cardio,35.0,184.5,101.9,2.0,Corniche
2495,180,2024-05-09 16:00:00,Class,38.0,263.8,137.0,3.0,Yas Mall
2496,180,2024-02-11 07:45:00,Yoga,66.0,430.5,153.8,4.0,Corniche
2497,180,2024-06-15 13:45:00,Cardio,93.0,716.2,88.9,,Yas Mall
2498,180,2024-05-13 09:30:00,Cardio,52.0,343.9,150.7,2.0,Marina Mall
2499,180,2024-05-14 22:15:00,Strength,59.0,358.2,122.3,5.0,Downtown
2500,180,2024-10-18 06:45:00,Cardio,40.0,301.6,117.6,3.0,Marina Mall
2501,181,2023-08-26 12:45:00,Strength,38.0,213.2,131.7,4.0,Yas Mall
2502,181,2024-03-28 19:00:00,Strength,49.0,285.7,120.8,3.0,Yas Mall
2503,181,2023-08-12 09:15:00,Class,,389.1,118.4,5.0,Corniche
2504,181,2024-02-01 15:00:00,Cardio,64.0,513.5,146.7,3.0,Corniche
2505,181,2024-03-13 18:00:00,Strength,58.0,362.3,136.2,3.0,Downtown
2506,181,2024-02-07 07:00:00,Strength,0.0,-21.1,119.5,5.0,Downtown
2507,181,2023-10-30 18:30:00,Cardio,65.0,525.0,145.5,5.0,Yas Mall
2508,181,2024-01-12 15:00:00,Cardio,58.0,377.1,129.7,6.0,Corniche
2509,181,2024-04-09 10:45:00,Yoga,65.0,434.4,117.3,4.0,Downtown
2510,181,2023-10-11 14:30:00,Cardio,38.0,331.8,132.4,1.0,Yas Mall
2511,181,2024-02-12 21:45:00,Cardio,44.0,349.1,124.9,5.0,Yas Mall
2512,181,2023-07-01 12:30:00,Cardio,78.0,661.2,126.5,5.0,Marina Mall
2513,181,2024-05-10 11:45:00,Yoga,38.0,213.0,122.9,2.0,Downtown
2514,181,2023-09-25 22:30:00,Yoga,32.0,178.3,129.6,4.0,Yas Mall
2515,181,2024-03-08 14:15:00,Cardio,46.0,327.6,131.2,6.0,Corniche
2516,181,2023-09-10 22:15:00,Strength,0.0,27.5,131.1,4.0,Downtown
2517,182,2024-11-19 19:30:00,Cardio,72.0,575.5,93.5,2.0,Marina Mall
2518,182,2024-09-12 13:15:00,Yoga,50.0,303.8,120.8,2.0,Downtown
2519,182,2024-11-21 13:00:00,Cardio,40.0,313.9,141.2,4.0,Marina Mall
